spacer_mm,leg,pose,spin_deg,gap_mm,collision
0,back_l,neutral,80.0,14.966475457125435,False
0,back_l,neutral,82.0,14.386455015231407,False
0,back_l,neutral,84.0,13.812665008646555,False
0,back_l,neutral,86.0,13.2464788585667,False
0,back_l,neutral,88.0,12.689253398928985,False
0,back_l,neutral,90.0,12.14282508133404,False
0,back_l,neutral,92.0,11.608587990953827,False
0,back_l,neutral,94.0,11.087339437376304,False
0,back_l,neutral,96.0,10.579888504766458,False
0,back_l,neutral,98.0,10.087121054813053,False
0,back_l,neutral,100.0,9.610042470650498,False
0,back_l,neutral,102.0,9.149704679646458,False
0,back_l,neutral,104.0,8.707258851121743,False
0,back_l,neutral,106.0,8.284009475769619,False
0,back_l,neutral,108.0,7.881351745151983,False
0,back_l,neutral,110.0,7.500692451766319,False
0,back_l,neutral,112.0,6.984873967482443,False
0,back_l,neutral,114.0,6.3651279137440735,False
0,back_l,neutral,116.0,5.756995481314988,False
0,back_l,neutral,118.0,5.161850458493724,False
0,back_l,neutral,120.0,4.581027637093939,False
0,back_l,neutral,122.0,4.015887741740592,False
0,back_l,neutral,124.0,3.4694294511297987,False
0,back_l,neutral,126.0,2.9454238963405337,False
0,back_l,neutral,128.0,2.442519419755598,False
0,back_l,neutral,130.0,1.960961283681602,False
0,back_l,neutral,132.0,1.501690975585801,False
0,back_l,neutral,134.0,1.06563617276798,False
0,back_l,neutral,136.0,0.6536602758151699,False
0,back_l,neutral,138.0,0.2665511536815141,False
0,back_l,neutral,140.0,0.0,True
0,back_l,neutral,142.0,0.0,True
0,back_l,neutral,144.0,0.0,True
0,back_l,neutral,146.0,0.0,True
0,back_l,neutral,148.0,0.0,True
0,back_l,neutral,150.0,0.0,True
0,back_l,neutral,152.0,0.0,True
0,back_l,neutral,154.0,0.0,True
0,back_l,neutral,156.0,0.0,True
0,back_l,neutral,158.0,0.0,True
0,back_l,neutral,160.0,0.0,True
0,back_l,neutral,162.0,0.0,True
0,back_l,neutral,164.0,0.0,True
0,back_l,neutral,166.0,0.0,True
0,back_l,neutral,168.0,0.0,True
0,back_l,neutral,170.0,0.0,True
0,back_l,neutral,172.0,0.0,True
0,back_l,neutral,174.0,0.0,True
0,back_l,neutral,176.0,0.0,True
0,back_l,neutral,178.0,0.0,True
0,back_l,neutral,180.0,0.0,True
0,back_l,neutral,182.0,0.0,True
0,back_l,neutral,184.0,0.0,True
0,back_l,neutral,186.0,0.0,True
0,back_l,neutral,188.0,0.0,True
0,back_l,neutral,190.0,0.0,True
0,back_l,neutral,192.0,0.0,True
0,back_l,neutral,194.0,0.0,True
0,back_l,neutral,196.0,0.0,True
0,back_l,neutral,198.0,0.0,True
0,back_l,neutral,200.0,0.0,True
0,back_l,neutral,202.0,0.0,True
0,back_l,neutral,204.0,0.0,True
0,back_l,neutral,206.0,0.0,True
0,back_l,neutral,208.0,0.0,True
0,back_l,neutral,210.0,0.0,True
0,back_l,neutral,212.0,0.0,True
0,back_l,neutral,214.0,0.0,True
0,back_l,neutral,216.0,0.0,True
0,back_l,neutral,218.0,0.0,True
0,back_l,neutral,220.0,0.0,True
0,back_l,neutral,222.0,0.2897055987489023,False
0,back_l,neutral,224.0,0.7349076503203718,False
0,back_l,neutral,226.0,1.186954241337694,False
0,back_l,neutral,228.0,1.6448146674897715,False
0,back_l,neutral,230.0,2.116288036169689,False
0,back_l,neutral,232.0,2.6136397137887766,False
0,back_l,neutral,234.0,3.114585219455532,False
0,back_l,neutral,236.0,3.629584536339315,False
0,back_l,neutral,238.0,4.14970599642082,False
0,back_l,neutral,240.0,4.670996006501701,False
0,back_l,neutral,242.0,5.1923133746582355,False
0,back_l,neutral,244.0,5.712517957389381,False
0,back_l,neutral,246.0,6.241752253463128,False
0,back_l,neutral,248.0,6.7765692408340925,False
0,back_l,neutral,250.0,7.310697167499417,False
0,back_l,neutral,252.0,7.8517126443010365,False
0,back_l,neutral,254.0,8.396983336468804,False
0,back_l,neutral,256.0,8.9535180995601,False
0,back_l,neutral,258.0,9.511603936161743,False
0,back_l,neutral,260.0,10.061725764018286,False
0,back_l,neutral,262.0,10.602707111945548,False
0,back_l,neutral,264.0,11.075459356981495,False
0,back_l,neutral,266.0,11.430386704009013,False
0,back_l,neutral,268.0,11.799756117226314,False
0,back_l,neutral,270.0,12.182915669157708,False
0,back_l,neutral,272.0,12.57928109938455,False
0,back_l,neutral,274.0,12.988319679999629,False
0,back_l,neutral,276.0,13.409290580634437,False
0,back_l,neutral,278.0,13.84075377489457,False
0,back_l,neutral,280.0,14.278162179924218,False
0,back_l,neutral,282.0,14.72251683119469,False
0,back_l,neutral,284.0,15.174669501650714,False
0,back_l,neutral,286.0,15.636074056071509,False
0,back_l,neutral,288.0,16.107679355570028,False
0,back_l,neutral,290.0,16.589150323981997,False
0,back_l,neutral,292.0,17.079330937827116,False
0,back_l,neutral,294.0,17.57741781151489,False
0,back_l,neutral,296.0,18.081071435592683,False
0,back_l,neutral,298.0,18.58838168966255,False
0,back_l,neutral,300.0,19.098818720362704,False
0,back_l,neutral,302.0,19.611133977180547,False
0,back_l,neutral,304.0,20.128157905404006,False
0,back_l,neutral,306.0,20.648265172767967,False
0,back_l,neutral,308.0,21.170677719240338,False
0,back_l,neutral,310.0,21.694841646847916,False
0,back_l,neutral,312.0,22.21002897891541,False
0,back_l,neutral,314.0,22.724910722148135,False
0,back_l,neutral,316.0,23.239593827384237,False
0,back_l,neutral,318.0,23.755810709670165,False
0,back_l,neutral,320.0,24.270006365836768,False
0,back_l,neutral,322.0,24.774796136206625,False
0,back_l,neutral,324.0,25.272216544900242,False
0,back_l,neutral,326.0,25.804629889352388,False
0,back_l,neutral,328.0,26.395198258580102,False
0,back_l,neutral,330.0,27.052760491624618,False
0,back_l,neutral,332.0,27.697009402154823,False
0,back_l,neutral,334.0,28.28445638653142,False
0,back_l,neutral,336.0,28.87433315719324,False
0,back_l,neutral,338.0,29.387543517860287,False
0,back_l,neutral,340.0,29.8996165305056,False
0,back_l,neutral,342.0,30.357252437857287,False
0,back_l,neutral,344.0,30.786888137064118,False
0,back_l,neutral,346.0,31.192552916486488,False
0,back_l,neutral,348.0,31.540262024124065,False
0,back_l,neutral,350.0,31.8879061575877,False
0,back_l,neutral,352.0,32.170854912276695,False
0,back_l,neutral,354.0,32.440891296752696,False
0,back_l,neutral,356.0,32.667621096489796,False
0,back_l,neutral,358.0,32.849403121855886,False
0,back_l,neutral,360.0,33.0185145462035,False
16,back_l,neutral,0.0,38.355702959097975,False
16,back_l,neutral,2.0,38.41353802660337,False
16,back_l,neutral,4.0,38.410582951443196,False
16,back_l,neutral,6.0,38.33253078729004,False
16,back_l,neutral,8.0,38.23817699246083,False
16,back_l,neutral,10.0,38.084683397735546,False
16,back_l,neutral,12.0,37.897584038408475,False
16,back_l,neutral,14.0,37.68536014895592,False
16,back_l,neutral,16.0,37.41174552531897,False
16,back_l,neutral,18.0,37.13755730778628,False
16,back_l,neutral,20.0,36.79590211387467,False
16,back_l,neutral,22.0,36.433842499789826,False
16,back_l,neutral,24.0,35.99505859022977,False
16,back_l,neutral,26.0,35.5395668371139,False
16,back_l,neutral,28.0,35.02597176704014,False
16,back_l,neutral,30.0,34.48255705924391,False
16,back_l,neutral,32.0,33.913865441451776,False
16,back_l,neutral,34.0,33.281617248244835,False
16,back_l,neutral,36.0,32.600487478158996,False
16,back_l,neutral,38.0,31.88640332459817,False
16,back_l,neutral,40.0,31.231311322382002,False
16,back_l,neutral,42.0,30.63485357661317,False
16,back_l,neutral,44.0,30.09927051780849,False
16,back_l,neutral,46.0,29.561666838575267,False
16,back_l,neutral,48.0,29.022333119323378,False
16,back_l,neutral,50.0,28.48182706391175,False
16,back_l,neutral,52.0,27.940756784943535,False
16,back_l,neutral,54.0,27.398702778224646,False
16,back_l,neutral,56.0,26.852883851438463,False
16,back_l,neutral,58.0,26.304444185309105,False
16,back_l,neutral,60.0,25.756194521198847,False
16,back_l,neutral,62.0,25.216328412807275,False
16,back_l,neutral,64.0,24.685326781292247,False
16,back_l,neutral,66.0,24.15734194429491,False
16,back_l,neutral,68.0,23.6327989406858,False
16,back_l,neutral,70.0,23.11316856604826,False
16,back_l,neutral,72.0,22.600622543305963,False
16,back_l,neutral,74.0,22.100005352420663,False
16,back_l,neutral,76.0,21.611732121374608,False
16,back_l,neutral,78.0,21.133375086730208,False
16,back_l,neutral,80.0,20.665337474238527,False
16,back_l,neutral,82.0,20.208515615807407,False
16,back_l,neutral,84.0,19.763795919072468,False
16,back_l,neutral,86.0,19.332087871308893,False
16,back_l,neutral,88.0,18.914260045880713,False
16,back_l,neutral,90.0,18.511163688677758,False
16,back_l,neutral,92.0,18.123669446038445,False
16,back_l,neutral,94.0,17.752582777048634,False
16,back_l,neutral,96.0,17.398615875368048,False
16,back_l,neutral,98.0,17.058697964592767,False
16,back_l,neutral,100.0,16.731432287672682,False
16,back_l,neutral,102.0,16.422660379878174,False
16,back_l,neutral,104.0,16.025884431703663,False
16,back_l,neutral,106.0,15.55025681453087,False
16,back_l,neutral,108.0,15.087470235479,False
16,back_l,neutral,110.0,14.642146912108256,False
16,back_l,neutral,112.0,14.215177796146516,False
16,back_l,neutral,114.0,13.808403175396952,False
16,back_l,neutral,116.0,13.423276041504982,False
16,back_l,neutral,118.0,13.059561843346206,False
16,back_l,neutral,120.0,12.714215449590558,False
16,back_l,neutral,122.0,12.387398459475834,False
16,back_l,neutral,124.0,12.079616079603145,False
16,back_l,neutral,126.0,11.795911256146157,False
16,back_l,neutral,128.0,11.53827742686943,False
16,back_l,neutral,130.0,11.303793848903139,False
16,back_l,neutral,132.0,11.092791089267639,False
16,back_l,neutral,134.0,10.904458695225705,False
16,back_l,neutral,136.0,10.737846843509491,False
16,back_l,neutral,138.0,10.591902417220936,False
16,back_l,neutral,140.0,10.465507465525135,False
16,back_l,neutral,142.0,10.357721872249693,False
16,back_l,neutral,144.0,10.271868654282823,False
16,back_l,neutral,146.0,10.203034273925443,False
16,back_l,neutral,148.0,10.149339115506812,False
16,back_l,neutral,150.0,10.110010188110515,False
16,back_l,neutral,152.0,10.084448944948928,False
16,back_l,neutral,154.0,10.072254013032822,False
16,back_l,neutral,156.0,10.07695784275163,False
16,back_l,neutral,158.0,10.097071920613555,False
16,back_l,neutral,160.0,10.131441043776444,False
16,back_l,neutral,162.0,10.159253302922554,False
16,back_l,neutral,164.0,10.17405632435241,False
16,back_l,neutral,166.0,10.174820861764642,False
16,back_l,neutral,168.0,10.168274013053349,False
16,back_l,neutral,170.0,10.141863166191476,False
16,back_l,neutral,172.0,10.114466856845029,False
16,back_l,neutral,174.0,10.062470141718702,False
16,back_l,neutral,176.0,10.016125744548921,False
16,back_l,neutral,178.0,9.943772366399669,False
16,back_l,neutral,180.0,9.86937509504042,False
16,back_l,neutral,182.0,9.776719155784052,False
16,back_l,neutral,184.0,9.66180997917145,False
16,back_l,neutral,186.0,9.548268935462916,False
16,back_l,neutral,188.0,9.40905419632418,False
16,back_l,neutral,190.0,9.25774485697558,False
16,back_l,neutral,192.0,9.200573607903285,False
16,back_l,neutral,194.0,9.315063832827486,False
16,back_l,neutral,196.0,9.435191258614132,False
16,back_l,neutral,198.0,9.560463310699447,False
16,back_l,neutral,200.0,9.690913199062033,False
16,back_l,neutral,202.0,9.838152554266028,False
16,back_l,neutral,204.0,10.008536681330446,False
16,back_l,neutral,206.0,10.202804061932836,False
16,back_l,neutral,208.0,10.410480719708165,False
16,back_l,neutral,210.0,10.622546855776474,False
16,back_l,neutral,212.0,10.839052412730508,False
16,back_l,neutral,214.0,11.06600133679785,False
16,back_l,neutral,216.0,11.297133190413224,False
16,back_l,neutral,218.0,11.53884209973923,False
16,back_l,neutral,220.0,11.804851116998648,False
16,back_l,neutral,222.0,12.094632110539179,False
16,back_l,neutral,224.0,12.399592059386585,False
16,back_l,neutral,226.0,12.708053449814669,False
16,back_l,neutral,228.0,13.028253951606983,False
16,back_l,neutral,230.0,13.349260482217616,False
16,back_l,neutral,232.0,13.669801353075531,False
16,back_l,neutral,234.0,13.996131680051471,False
16,back_l,neutral,236.0,14.34458717547082,False
16,back_l,neutral,238.0,14.714344884010279,False
16,back_l,neutral,240.0,15.099701316457582,False
16,back_l,neutral,242.0,15.490167174937563,False
16,back_l,neutral,244.0,15.876656880188575,False
16,back_l,neutral,246.0,16.273828636927032,False
16,back_l,neutral,248.0,16.671159180438803,False
16,back_l,neutral,250.0,17.062306776749878,False
16,back_l,neutral,252.0,17.455225790323006,False
16,back_l,neutral,254.0,17.863811420177605,False
16,back_l,neutral,256.0,18.278518604487772,False
16,back_l,neutral,258.0,18.69723997320189,False
16,back_l,neutral,260.0,19.03173588798958,False
16,back_l,neutral,262.0,19.309749748951766,False
16,back_l,neutral,264.0,19.603285855378058,False
16,back_l,neutral,266.0,19.911955925384817,False
16,back_l,neutral,268.0,20.235362548768425,False
16,back_l,neutral,270.0,20.571092008497192,False
16,back_l,neutral,272.0,20.917243805160005,False
16,back_l,neutral,274.0,21.271225368578076,False
16,back_l,neutral,276.0,21.631309949632463,False
16,back_l,neutral,278.0,21.996695872756323,False
16,back_l,neutral,280.0,22.366592838962188,False
16,back_l,neutral,282.0,22.7434898518338,False
16,back_l,neutral,284.0,23.129541077875107,False
16,back_l,neutral,286.0,23.525778780810423,False
16,back_l,neutral,288.0,23.931512380313066,False
16,back_l,neutral,290.0,24.34560297881552,False
16,back_l,neutral,292.0,24.767055044206476,False
16,back_l,neutral,294.0,25.19483126657913,False
16,back_l,neutral,296.0,25.627857492375945,False
16,back_l,neutral,298.0,26.067061582224657,False
16,back_l,neutral,300.0,26.514139557233772,False
16,back_l,neutral,302.0,26.9657028220335,False
16,back_l,neutral,304.0,27.413730971346943,False
16,back_l,neutral,306.0,27.857513015506562,False
16,back_l,neutral,308.0,28.30514276348099,False
16,back_l,neutral,310.0,28.758024631006425,False
16,back_l,neutral,312.0,29.206044007543543,False
16,back_l,neutral,314.0,29.647095636832496,False
16,back_l,neutral,316.0,30.090976061353366,False
16,back_l,neutral,318.0,30.538534572876944,False
16,back_l,neutral,320.0,30.98077969142052,False
16,back_l,neutral,322.0,31.417446495899053,False
16,back_l,neutral,324.0,31.91211093759895,False
16,back_l,neutral,326.0,32.47629194410824,False
16,back_l,neutral,328.0,33.07361345287159,False
16,back_l,neutral,330.0,33.6192758147009,False
16,back_l,neutral,332.0,34.15413684299579,False
16,back_l,neutral,334.0,34.65663896151235,False
16,back_l,neutral,336.0,35.1190712309254,False
16,back_l,neutral,338.0,35.575875452079,False
16,back_l,neutral,340.0,35.97423873588454,False
16,back_l,neutral,342.0,36.372020577243504,False
16,back_l,neutral,344.0,36.719563426414496,False
16,back_l,neutral,346.0,37.041136410821835,False
16,back_l,neutral,348.0,37.338772551739645,False
16,back_l,neutral,350.0,37.582924837354376,False
16,back_l,neutral,352.0,37.813177442085916,False
16,back_l,neutral,354.0,37.982451926485325,False
16,back_l,neutral,356.0,38.15136701963062,False
16,back_l,neutral,358.0,38.26246563357473,False
16,back_l,neutral,360.0,38.355702959097975,False
20,back_l,neutral,0.0,40.220019706746065,False
20,back_l,neutral,2.0,40.2325993071062,False
20,back_l,neutral,4.0,40.198906632457025,False
20,back_l,neutral,6.0,40.10643066334912,False
20,back_l,neutral,8.0,40.01292247731408,False
20,back_l,neutral,10.0,39.85609689462698,False
20,back_l,neutral,12.0,39.678794755419865,False
20,back_l,neutral,14.0,39.43589841304924,False
20,back_l,neutral,16.0,39.1697628651884,False
20,back_l,neutral,18.0,38.84643704360345,False
20,back_l,neutral,20.0,38.49068569416358,False
20,back_l,neutral,22.0,38.11463757584549,False
20,back_l,neutral,24.0,37.678536502014666,False
20,back_l,neutral,26.0,37.23645168500145,False
20,back_l,neutral,28.0,36.70925927135621,False
20,back_l,neutral,30.0,36.16152541997153,False
20,back_l,neutral,32.0,35.54794383224384,False
20,back_l,neutral,34.0,34.936534725144206,False
20,back_l,neutral,36.0,34.259598510753946,False
20,back_l,neutral,38.0,33.58898781493615,False
20,back_l,neutral,40.0,32.979155658680256,False
20,back_l,neutral,42.0,32.44273525092542,False
20,back_l,neutral,44.0,31.929953221856476,False
20,back_l,neutral,46.0,31.42129859733475,False
20,back_l,neutral,48.0,30.906298488070536,False
20,back_l,neutral,50.0,30.385908192152936,False
20,back_l,neutral,52.0,29.870195648575592,False
20,back_l,neutral,54.0,29.360674224996018,False
20,back_l,neutral,56.0,28.851726006446263,False
20,back_l,neutral,58.0,28.3417622737421,False
20,back_l,neutral,60.0,27.831931912690337,False
20,back_l,neutral,62.0,27.323696026465644,False
20,back_l,neutral,64.0,26.81937169538116,False
20,back_l,neutral,66.0,26.320314303746,False
20,back_l,neutral,68.0,25.82736816864635,False
20,back_l,neutral,70.0,25.341336184063994,False
20,back_l,neutral,72.0,24.863074485870055,False
20,back_l,neutral,74.0,24.39392666220093,False
20,back_l,neutral,76.0,23.9373980077051,False
20,back_l,neutral,78.0,23.492412925234206,False
20,back_l,neutral,80.0,23.05882298581999,False
20,back_l,neutral,82.0,22.636980046183798,False
20,back_l,neutral,84.0,22.22143135244087,False
20,back_l,neutral,86.0,21.81634733431049,False
20,back_l,neutral,88.0,21.426403975699177,False
20,back_l,neutral,90.0,21.052429198407456,False
20,back_l,neutral,92.0,20.695313087708282,False
20,back_l,neutral,94.0,20.35542142114995,False
20,back_l,neutral,96.0,20.03305143962759,False
20,back_l,neutral,98.0,19.728513142941125,False
20,back_l,neutral,100.0,19.442074083671866,False
20,back_l,neutral,102.0,19.173971629287426,False
20,back_l,neutral,104.0,18.769954596081266,False
20,back_l,neutral,106.0,18.33483645338349,False
20,back_l,neutral,108.0,17.917379473048296,False
20,back_l,neutral,110.0,17.519932106892824,False
20,back_l,neutral,112.0,17.1428737010165,False
20,back_l,neutral,114.0,16.786863809800295,False
20,back_l,neutral,116.0,16.45242773654881,False
20,back_l,neutral,118.0,16.139914027564792,False
20,back_l,neutral,120.0,15.849506292034809,False
20,back_l,neutral,122.0,15.581373019814462,False
20,back_l,neutral,124.0,15.335860897918467,False
20,back_l,neutral,126.0,15.11312828541503,False
20,back_l,neutral,128.0,14.912146034931556,False
20,back_l,neutral,130.0,14.73115766734964,False
20,back_l,neutral,132.0,14.566113080854517,False
20,back_l,neutral,134.0,14.41590916259935,False
20,back_l,neutral,136.0,14.28226985679495,False
20,back_l,neutral,138.0,14.168948753064788,False
20,back_l,neutral,140.0,14.071178101692249,False
20,back_l,neutral,142.0,13.987006513759697,False
20,back_l,neutral,144.0,13.916247617534767,False
20,back_l,neutral,146.0,13.85887715814229,False
20,back_l,neutral,148.0,13.817482129609244,False
20,back_l,neutral,150.0,13.791193142543584,False
20,back_l,neutral,152.0,13.776951690732496,False
20,back_l,neutral,154.0,13.774403629959181,False
20,back_l,neutral,156.0,13.78328533904737,False
20,back_l,neutral,158.0,13.80332313191978,False
20,back_l,neutral,160.0,13.835351463627374,False
20,back_l,neutral,162.0,13.848334712837755,False
20,back_l,neutral,164.0,13.863600578362053,False
20,back_l,neutral,166.0,13.853850499232449,False
20,back_l,neutral,168.0,13.848902783125146,False
20,back_l,neutral,170.0,13.820907204539818,False
20,back_l,neutral,172.0,13.787062825393193,False
20,back_l,neutral,174.0,13.740490503627813,False
20,back_l,neutral,176.0,13.67325663021909,False
20,back_l,neutral,178.0,13.607618580428346,False
20,back_l,neutral,180.0,13.51673180941501,False
20,back_l,neutral,182.0,13.428113239001284,False
20,back_l,neutral,184.0,13.326625288764472,False
20,back_l,neutral,186.0,13.22366140259555,False
20,back_l,neutral,188.0,13.117635490438694,False
20,back_l,neutral,190.0,13.008154079249284,False
20,back_l,neutral,192.0,12.997231503146757,False
20,back_l,neutral,194.0,13.106435689485332,False
20,back_l,neutral,196.0,13.225769580575601,False
20,back_l,neutral,198.0,13.349878032266764,False
20,back_l,neutral,200.0,13.48080290662882,False
20,back_l,neutral,202.0,13.617903471983508,False
20,back_l,neutral,204.0,13.759032122109843,False
20,back_l,neutral,206.0,13.904607905158791,False
20,back_l,neutral,208.0,14.06584249456752,False
20,back_l,neutral,210.0,14.246933063933154,False
20,back_l,neutral,212.0,14.448226899530116,False
20,back_l,neutral,214.0,14.668495282611767,False
20,back_l,neutral,216.0,14.894696907973357,False
20,back_l,neutral,218.0,15.126663035778508,False
20,back_l,neutral,220.0,15.367054322720035,False
20,back_l,neutral,222.0,15.609018946729288,False
20,back_l,neutral,224.0,15.854534774171855,False
20,back_l,neutral,226.0,16.11711068528186,False
20,back_l,neutral,228.0,16.39812540126734,False
20,back_l,neutral,230.0,16.698253740280023,False
20,back_l,neutral,232.0,17.019452672430777,False
20,back_l,neutral,234.0,17.345061550657128,False
20,back_l,neutral,236.0,17.66874758555816,False
20,back_l,neutral,238.0,17.991896638557037,False
20,back_l,neutral,240.0,18.326259342948394,False
20,back_l,neutral,242.0,18.65974430888471,False
20,back_l,neutral,244.0,19.00214285331432,False
20,back_l,neutral,246.0,19.35525556654281,False
20,back_l,neutral,248.0,19.723041464135413,False
20,back_l,neutral,250.0,20.10679263752922,False
20,back_l,neutral,252.0,20.496658334233416,False
20,back_l,neutral,254.0,20.881232792295858,False
20,back_l,neutral,256.0,21.26892624064034,False
20,back_l,neutral,258.0,21.653087216317385,False
20,back_l,neutral,260.0,21.910574467066663,False
20,back_l,neutral,262.0,22.177085018850285,False
20,back_l,neutral,264.0,22.451968883131624,False
20,back_l,neutral,266.0,22.73456405235046,False
20,back_l,neutral,268.0,23.024567955736018,False
20,back_l,neutral,270.0,23.323934035604196,False
20,back_l,neutral,272.0,23.63473861624866,False
20,back_l,neutral,274.0,23.958699810828417,False
20,back_l,neutral,276.0,24.295540996125002,False
20,back_l,neutral,278.0,24.64487277750065,False
20,back_l,neutral,280.0,25.00566663759602,False
20,back_l,neutral,282.0,25.37711608172996,False
20,back_l,neutral,284.0,25.758438271581696,False
20,back_l,neutral,286.0,26.146829501942918,False
20,back_l,neutral,288.0,26.53655134807758,False
20,back_l,neutral,290.0,26.931295373550835,False
20,back_l,neutral,292.0,27.33409652567756,False
20,back_l,neutral,294.0,27.74062269702964,False
20,back_l,neutral,296.0,28.145520785504864,False
20,back_l,neutral,298.0,28.549227101522924,False
20,back_l,neutral,300.0,28.959083520164604,False
20,back_l,neutral,302.0,29.376406036753377,False
20,back_l,neutral,304.0,29.79730791417412,False
20,back_l,neutral,306.0,30.219872745319545,False
20,back_l,neutral,308.0,30.64295337396998,False
20,back_l,neutral,310.0,31.068934230108482,False
20,back_l,neutral,312.0,31.501559295281755,False
20,back_l,neutral,314.0,31.9373735335551,False
20,back_l,neutral,316.0,32.37023015134398,False
20,back_l,neutral,318.0,32.79892725651672,False
20,back_l,neutral,320.0,33.22882185998444,False
20,back_l,neutral,322.0,33.68420864451264,False
20,back_l,neutral,324.0,34.18856559662058,False
20,back_l,neutral,326.0,34.73846129876993,False
20,back_l,neutral,328.0,35.29894843390499,False
20,back_l,neutral,330.0,35.80869943083,False
20,back_l,neutral,332.0,36.31564199720691,False
20,back_l,neutral,334.0,36.7866622074554,False
20,back_l,neutral,336.0,37.22485623340685,False
20,back_l,neutral,338.0,37.6546938806597,False
20,back_l,neutral,340.0,38.03023496877874,False
20,back_l,neutral,342.0,38.40730385107945,False
20,back_l,neutral,344.0,38.728559533049705,False
20,back_l,neutral,346.0,39.03944611278854,False
20,back_l,neutral,348.0,39.30927188798712,False
20,back_l,neutral,350.0,39.54594631979129,False
20,back_l,neutral,352.0,39.76076628821743,False
20,back_l,neutral,354.0,39.923263078056905,False
20,back_l,neutral,356.0,40.06004807133203,False
20,back_l,neutral,358.0,40.148776172940245,False
20,back_l,neutral,360.0,40.220019706746065,False
0,back_l,apex,0.0,32.99807211268396,False
0,back_l,apex,2.0,33.099934601475304,False
0,back_l,apex,4.0,33.201262306600924,False
0,back_l,apex,6.0,33.24248496216456,False
0,back_l,apex,8.0,33.23516584358971,False
0,back_l,apex,10.0,33.16234605220404,False
0,back_l,apex,12.0,33.05826499504904,False
0,back_l,apex,14.0,32.921310575788645,False
0,back_l,apex,16.0,32.719443459117876,False
0,back_l,apex,18.0,32.51326987847548,False
0,back_l,apex,20.0,32.23142378642257,False
0,back_l,apex,22.0,31.937386151563107,False
0,back_l,apex,24.0,31.588598270881217,False
0,back_l,apex,26.0,31.193281199454372,False
0,back_l,apex,28.0,30.78429015097022,False
0,back_l,apex,30.0,30.306925738052374,False
0,back_l,apex,32.0,29.822233876633334,False
0,back_l,apex,34.0,29.275220352364485,False
0,back_l,apex,36.0,28.69178641775799,False
0,back_l,apex,38.0,28.071785705030695,False
0,back_l,apex,40.0,27.390051248970558,False
0,back_l,apex,42.0,26.696947105668915,False
0,back_l,apex,44.0,25.92845447920876,False
0,back_l,apex,46.0,25.184521381280568,False
0,back_l,apex,48.0,24.513987566423104,False
0,back_l,apex,50.0,23.920063735654864,False
0,back_l,apex,52.0,23.330225570679584,False
0,back_l,apex,54.0,22.74309923231443,False
0,back_l,apex,56.0,22.153992943619716,False
0,back_l,apex,58.0,21.555328022378028,False
0,back_l,apex,60.0,20.94884182070006,False
0,back_l,apex,62.0,20.34343262348985,False
0,back_l,apex,64.0,19.74252356988857,False
0,back_l,apex,66.0,19.141421479378774,False
0,back_l,apex,68.0,18.536393076249723,False
0,back_l,apex,70.0,17.9289223251085,False
0,back_l,apex,72.0,17.32166315190346,False
0,back_l,apex,74.0,16.721524685356282,False
0,back_l,apex,76.0,16.129866730229587,False
0,back_l,apex,78.0,15.541207952058402,False
0,back_l,apex,80.0,14.955962899486513,False
0,back_l,apex,82.0,14.375568427952842,False
0,back_l,apex,84.0,13.801444208618944,False
0,back_l,apex,86.0,13.234985516880691,False
0,back_l,apex,88.0,12.678276009195484,False
0,back_l,apex,90.0,12.133761685535365,False
0,back_l,apex,92.0,11.601253195532268,False
0,back_l,apex,94.0,11.081514132881958,False
0,back_l,apex,96.0,10.575365612804589,False
0,back_l,apex,98.0,10.083701952794746,False
0,back_l,apex,100.0,9.607532806372753,False
0,back_l,apex,102.0,9.147909459775057,False
0,back_l,apex,104.0,8.705976712966494,False
0,back_l,apex,106.0,8.283025481742813,False
0,back_l,apex,108.0,7.880429809494926,False
0,back_l,apex,110.0,7.499669957025054,False
0,back_l,apex,112.0,6.992325909569174,False
0,back_l,apex,114.0,6.371115412265903,False
0,back_l,apex,116.0,5.76154138539718,False
0,back_l,apex,118.0,5.1647396316278265,False
0,back_l,apex,120.0,4.582134549394736,False
0,back_l,apex,122.0,4.015651471352128,False
0,back_l,apex,124.0,3.4681168128771347,False
0,back_l,apex,126.0,2.941527061342149,False
0,back_l,apex,128.0,2.4350801305341956,False
0,back_l,apex,130.0,1.9498106291633999,False
0,back_l,apex,132.0,1.4866839754957388,False
0,back_l,apex,134.0,1.0506692134679585,False
0,back_l,apex,136.0,0.6423926108158977,False
0,back_l,apex,138.0,0.25904914986812866,False
0,back_l,apex,140.0,0.0,True
0,back_l,apex,142.0,0.0,True
0,back_l,apex,144.0,0.0,True
0,back_l,apex,146.0,0.0,True
0,back_l,apex,148.0,0.0,True
0,back_l,apex,150.0,0.0,True
0,back_l,apex,152.0,0.0,True
0,back_l,apex,154.0,0.0,True
0,back_l,apex,156.0,0.0,True
0,back_l,apex,158.0,0.0,True
0,back_l,apex,160.0,0.0,True
0,back_l,apex,162.0,0.0,True
0,back_l,apex,164.0,0.0,True
0,back_l,apex,166.0,0.0,True
0,back_l,apex,168.0,0.0,True
0,back_l,apex,170.0,0.0,True
0,back_l,apex,172.0,0.0,True
0,back_l,apex,174.0,0.0,True
0,back_l,apex,176.0,0.0,True
0,back_l,apex,178.0,0.0,True
0,back_l,apex,180.0,0.0,True
0,back_l,apex,182.0,0.0,True
0,back_l,apex,184.0,0.0,True
